Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label
0.36628968,[117.45383523],2604.5898210780283,0.12564474288893188,-100.06406,78.76503,19.851845,22.186012,5.964535,10.933104,-0.9068876,7.408925,2.1080837,5.4731727,0.19840272,2.724006,-5.2371836,0.004704129562675831,disco
0.38712558,[123.046875],2424.3397981815065,0.06818968592782508,-84.53304,82.78212,28.235857,27.821241,10.280472,15.888403,-0.7829092,5.0515666,-0.8431367,3.6249025,-2.087954,3.444235,1.3395046,0.006072959634273665,disco
0.4648066,[123.046875],2999.2386315308718,0.19172257461784056,-184.81973,49.35791,-40.53122,20.926731,-3.262399,0.8934846,-3.5470648,8.702087,-0.72321427,2.0650322,-4.983184,2.0958362,-5.1614943,0.005217948541758685,disco
0.36218432,[95.703125],1763.3163724891285,0.07110954733455882,-130.2321,111.71372,-1.1418442,35.682667,3.256084,8.652692,-1.1315538,7.0541525,-6.034853,0.916389,-6.150875,-0.78990567,-0.25505218,0.003190042355039641,disco
0.4763703,[112.34714674],3253.8617296598104,0.19361636513157895,-158.859,53.095684,-10.796251,10.792772,-0.63330114,3.1653745,-2.100539,4.9877644,-3.7642918,2.5820305,-6.3362865,3.0844686,-3.127317,0.0061601841279295706,disco
0.40841863,[129.19921875],2370.8078758302995,0.11009457236842106,-87.246574,82.50491,-10.203677,37.182953,-0.1734132,16.627531,-0.8838906,3.6096678,0.11073965,1.7832499,-1.4354368,4.9752226,0.5247633,0.0048588639250434435,disco
0.4421242,[107.66601562],2700.657000650881,0.14306867380998453,-178.03323,81.79759,-0.5240596,33.257004,0.15912603,12.171057,5.926739,5.1776724,2.5978456,5.999356,-1.8650964,2.9913764,-4.0429654,0.00584051365635663,disco
0.3534468,[107.66601562],2607.375297861279,0.09064382074787151,-305.24515,86.47196,52.598877,16.048191,6.886427,7.95627,-2.9674716,5.3136573,-1.7327707,4.9758554,-3.5215232,0.52076197,-3.7842515,0.005075418634802391,disco
0.43236017,[135.99917763],2684.934301508435,0.13448936060855263,-215.51892,75.53031,-1.1569417,22.554697,-5.309103,3.1316671,-9.97565,8.070255,-1.3040942,3.573376,0.23963669,4.2298393,0.44519752,0.005468161011346164,disco
0.41263002,[95.703125],2596.07543674599,0.10720078790150929,-182.1725,75.087715,20.577679,23.638416,12.141591,11.517088,-2.5553463,12.424797,-1.083096,6.7604747,-2.7517362,5.691197,-3.3313978,0.005838957311763674,disco
0.42630064,[129.19921875],3471.4442566151697,0.17254128470878483,-110.47954,33.060234,-13.329774,8.255049,0.16904905,12.768497,0.69488734,8.491856,-6.138533,7.0997562,-0.994087,2.6067336,-2.9633636,0.0056413070723240095,disco
0.43052056,[112.34714674],2342.3994230337667,0.10020385364260836,-173.10612,99.11639,15.738777,12.207365,5.0375905,9.133362,0.7886363,3.6051776,2.9287214,2.2194948,0.1352713,2.251868,-1.9294853,0.005269390811108868,disco
0.45174608,[117.45383523],2843.266498108199,0.10115547298277863,-265.76068,58.11345,64.00298,36.49093,23.44343,19.84389,11.504302,9.642135,7.954918,9.261457,0.23994967,2.0022576,-1.4880164,0.008040832003826996,disco
0.4673687,[117.45383523],2161.611428180337,0.11947660180437307,-247.11116,112.50075,-12.484424,-0.8674226,-2.1897535,6.256943,-1.4319161,3.413327,-2.7075305,1.218808,-4.6513615,6.0631447,-3.4967666,0.0032261643685266273,disco
0.3443395,[107.66601562],2899.881952646211,0.12817345019833593,-70.80867,62.143684,-0.6564129,34.3558,2.6028337,12.602741,0.6650112,2.599732,-8.800565,1.9930632,0.16328086,5.808856,1.6705806,0.004890996693061564,disco
0.43872705,[117.45383523],2705.557854138094,0.13418512964396284,-204.5527,65.01176,-5.770554,32.9662,4.360544,6.9958653,-3.6392584,-1.7092185,-7.8900485,-2.0990994,-7.4413276,0.9257654,-5.6045995,0.006169394431586842,disco
0.49623144,[123.046875],3630.53629402513,0.20350746178405574,-99.36155,29.034307,7.816379,30.46583,3.7022376,11.037756,-1.2350088,11.8404255,2.478294,2.019473,-7.9138412,1.494371,-8.888736,0.005613709410688614,disco
0.3509612,[99.38401442],3568.6290700799,0.16155684621710525,-66.2525,44.92156,10.488409,13.579933,0.8774053,4.063645,-4.510129,1.550361,-3.4218984,2.3116796,-1.0211362,3.7108996,-0.8915669,0.004605314650328851,disco
0.45696557,[112.34714674],2667.948494278959,0.10138600824787151,-146.09785,86.81123,20.847227,16.659685,3.746503,8.157748,-5.026348,-0.18649259,-4.05155,-1.6269652,-7.1411095,1.456556,-6.245882,0.007694992884539354,disco
0.38672525,[117.45383523],2414.9107230432437,0.10272802583204334,-170.86073,91.17973,19.525991,28.863752,1.4780186,6.8416157,-4.0605855,7.0221343,-6.3359647,1.1713291,-1.1313558,2.0113463,-0.9480681,0.006170667573200748,disco
0.50449735,[112.34714674],2278.2559748593058,0.09290646768575851,-212.73186,89.17314,27.254148,37.409904,14.664907,14.683824,13.023377,4.430712,2.6287336,4.01738,-1.4040177,-0.026407909,-0.14187385,0.007634458458433207,disco
0.41642404,[117.45383523],2323.4568991698766,0.12052534829721362,-141.17853,88.6216,-4.3422213,30.458973,10.953309,10.4688225,0.77336407,7.3806887,-2.261994,2.4065156,-6.213115,-1.4564626,-5.3460236,0.006166112808767101,disco
0.38093075,[129.19921875],2401.217870808897,0.10969094669117647,-100.578606,86.46836,0.25497243,17.774973,5.074662,6.843152,-3.8685555,11.942355,0.8228966,0.9252462,-4.6986074,0.56626767,-0.33172655,0.0054400500274678605,disco
0.33626688,[123.046875],2832.387138766281,0.1440595975232198,-172.48412,67.92208,-5.806107,24.898129,-3.557471,17.185575,1.8972094,-0.8526312,-3.4644582,-4.3595223,0.005710094,1.8983151,-3.317778,0.006776648021832605,disco
0.40677008,[107.66601562],2786.924441871707,0.13410576504450464,-126.55134,73.167915,-0.10847828,16.632124,-9.075938,3.5610008,0.98942375,-1.986509,-6.0465956,5.3324823,-5.0582743,-1.2273498,-6.230751,0.005378178826391223,disco
0.4890049,[112.34714674],2876.6438856458553,0.13486690934597523,-125.03776,61.48144,-1.8747355,37.555946,4.513667,16.229897,-4.320252,8.963584,1.006335,10.819238,-1.6532209,6.292174,-3.2042923,0.004598742564176432,disco
0.51458603,[123.046875],3628.805966380482,0.20051995150445046,-168.52106,28.415028,20.265993,29.859919,10.703034,9.6735325,-1.1408918,9.595125,-2.815969,6.6250362,-1.3225404,6.2447534,-1.8934934,0.004190432521646523,disco
0.420026,[117.45383523],1696.9406210002562,0.07670097232972137,-180.1235,129.39429,-18.911997,29.35037,1.4721744,2.136133,1.7144827,6.750089,1.4637997,6.21941,-1.835592,-2.0899205,-5.3053503,0.005559037691947381,disco
0.41121903,[117.45383523],2748.687273280615,0.12740852663022445,-99.07499,71.84295,-3.6209302,26.706402,2.8723612,6.215995,-5.371041,2.529978,-5.9116216,3.8126738,-1.4624419,1.9535843,-1.5698301,0.005445167409841808,disco
0.35279384,[112.34714674],1707.1125215713007,0.062497354513351394,-158.52277,129.26428,17.245655,18.103706,10.483666,10.947725,-1.1977649,6.5113077,-0.051329054,3.498678,-1.7430314,3.0079525,2.045742,0.005933902727864429,disco
0.42980573,[135.99917763],2736.5838352420737,0.150813524937113,-110.29156,72.333916,-18.868387,31.683651,1.2159909,8.445323,-3.0231602,4.4902315,-3.350069,0.8616887,-8.604589,-1.9986055,-6.6418176,0.002992061275810626,disco
0.27440172,[123.046875],2202.870098215405,0.09565437246033281,-112.60934,105.64298,18.408836,14.688117,5.4330225,4.477671,-7.3167896,-2.6110601,-5.792941,-4.6079164,-9.106814,-6.4404736,-3.1409438,0.002870889660554836,disco
0.3739309,[92.28515625],3083.820189992736,0.13073579298084365,-101.258,59.76658,14.946511,12.930068,1.0562601,3.9405506,1.2205365,-1.0390768,-2.6656766,2.9300551,0.27153352,4.5416994,-3.044954,0.0060235542428520045,disco
0.39967465,[80.74951172],2885.2100521639854,0.14627009058146284,-143.82121,62.20073,-1.3175625,25.982634,7.369378,1.0932382,-3.0321388,14.001209,-6.5179486,4.2480044,-5.927229,-3.780917,-3.9844906,0.005656673549669642,disco
0.42288187,[117.45383523],3422.052099818459,0.18752380937983745,-121.80459,43.118923,1.8669058,11.692778,-10.52667,4.9313836,-0.8060755,10.1432295,3.0346131,7.3530416,-2.6109462,-0.6309283,-5.4427953,0.005662586306655851,disco
0.5259369,[89.10290948],2318.652356634822,0.09222166457043343,-88.93227,93.92942,3.415098,18.916393,5.4492645,8.426161,7.6603684,4.7616577,-4.59934,8.008477,-5.949128,-0.552734,-5.677928,0.005119217489474942,techno
0.5259369,[89.10290948],2318.652356634822,0.09222166457043343,-88.93227,93.92942,3.415098,18.916393,5.4492645,8.426161,7.6603684,4.7616577,-4.59934,8.008477,-5.949128,-0.552734,-5.677928,0.005119217489474942,techno
0.5951899,[135.99917763],1761.5190859936702,0.044901844886803405,-170.3132,102.29206,22.08062,29.400953,12.034214,10.677985,4.4678707,12.973881,4.257281,4.228744,-3.1158361,5.307178,1.7689377,0.00559817897920684,techno
0.41791487,[129.19921875],802.6020228835677,0.038246178405572755,-401.3256,145.1352,29.15508,65.68152,24.743753,-21.602652,4.658892,3.5501895,-11.875039,-12.609398,-9.159176,-5.7198896,-10.587034,0.0060114938371608456,techno
0.3311717,[135.99917763],1352.4773964426365,0.07165149417085913,-245.19258,159.89914,-31.52106,19.965084,10.238228,-9.205574,-10.091747,-2.9346428,-11.860428,-5.2583876,-8.23874,-6.4478097,-9.295395,0.0018464609061344232,techno
0.5011993,[135.99917763],3769.821869046552,0.19857816430437306,-237.2305,47.386143,10.462671,-12.610282,-17.317322,-4.5743814,-15.802354,-6.363905,-16.87499,-7.185092,-10.9618,-4.0845995,-8.096488,0.005277204300768463,techno
0.4171442,[143.5546875],2716.8084031487065,0.10716790828173374,-74.61281,76.56788,20.18136,12.592211,0.24806285,3.366192,2.7739117,11.300517,-0.02591443,5.4868655,4.440797,-0.5655689,0.19213338,0.003778651483812601,techno
0.4487872,[99.38401442],2827.8585451565355,0.105656201625387,-90.983025,65.525505,0.84867233,19.77013,2.6847985,7.2288814,-1.7900862,8.050149,2.5802543,7.380274,1.806606,7.3524303,5.3080773,0.0036297721890504314,techno
0.5496163,[143.5546875],2365.8519483022515,0.04934437282314241,-89.98326,69.65623,22.95033,33.385605,11.917626,26.694937,12.855293,14.416502,5.2913957,12.37503,2.7018206,5.98584,0.58909047,0.004293013826235296,techno
0.6439263,[129.19921875],1190.8407228069013,0.02101990312983746,-175.5606,106.20841,19.679863,67.43937,27.90745,16.777308,7.427596,17.75202,11.609566,7.132748,5.8546734,6.7814026,2.8411129,0.004359633729645169,techno
0.67294115,[151.99908088],1624.2040605593975,0.0316872611503483,-149.21928,108.400154,33.961002,37.918556,17.540432,23.553602,11.694692,14.284673,5.047519,11.65755,5.9830184,10.486014,3.3962557,0.006351867831014619,techno
0.31590346,[95.703125],2694.908108103147,0.10404812366969814,-63.694706,83.96175,1.9514638,14.286655,7.7597904,-7.1806173,7.2951,-7.359716,-0.18780008,-14.300228,-5.2874866,-7.590057,-6.3875866,0.0034112396138113762,techno
0.38507357,[92.28515625],1908.1749958871812,0.05478576093266254,-123.422844,103.59801,-2.462177,29.378319,4.320035,6.3037434,8.890031,5.2082205,6.834093,1.4011028,-0.83893496,5.291456,-2.0816264,0.002755781560102694,techno
0.5012327,[151.99908088],2108.004850355248,0.08880067240712074,-163.19478,91.6941,-13.44501,12.731644,4.3054676,9.950867,-1.0649573,8.6004925,-2.932009,6.9244018,9.978042,5.3798857,-3.281677,0.0036458055658790973,techno
0.4250128,[143.5546875],2784.6369128907604,0.13595420435855263,-66.31892,73.10408,-17.262339,21.901966,-0.7071485,8.437772,3.132843,5.0705724,5.4137225,7.49544,-2.299459,1.445578,2.278136,0.003440955817146362,techno
0.33861032,[135.99917763],2021.6007087795153,0.09518423169020898,-182.3794,79.24795,-34.178104,3.6745431,-0.11635682,-10.762868,6.563864,4.872107,-8.210053,4.46665,-25.402546,-0.30282092,-6.1566086,0.0031407438970063994,techno
0.4955157,[151.99908088],2634.996008118235,0.12119919153928019,-113.353714,62.374493,-22.406742,10.537748,-19.10484,1.5037494,1.6251888,-8.672964,-4.4273434,-2.4990513,-8.030688,-6.9101925,-3.7262597,0.0036366525849373067,techno
0.38010013,[161.49902344],2635.704829864429,0.13444249770220587,-124.325294,76.268295,5.044894,2.047177,-21.713076,-1.4286962,-3.7859766,7.3700795,5.804193,0.24502903,-4.178825,-2.7364225,5.394795,0.005182273937512009,techno
0.35169673,[143.5546875],1446.6467662835269,0.06190212001741486,-309.46738,119.49874,14.881913,17.227055,-10.059349,8.205971,8.133329,-11.680591,-15.768328,-11.851448,-0.98410064,8.657221,0.5650249,0.004233803252702049,techno
0.29193223,[135.99917763],2404.239719220222,0.12650074678308823,-125.67554,78.57595,-39.486404,3.1691298,-15.823922,-19.13772,-14.44059,-23.190569,-20.56508,-11.181995,-13.750127,-5.707122,-19.545494,0.002349559045553036,techno
0.54393727,[123.046875],2352.7579215299156,0.06394027851683437,-141.77205,80.7658,54.110634,37.787876,11.996253,18.84067,4.712905,9.613925,7.3992968,4.1220074,0.4939668,6.5694714,0.29184613,0.00503596272800212,techno
0.34539926,[151.99908088],2317.9257964043973,0.10706813564241487,-115.64901,101.42212,0.92580545,15.899021,6.1270213,8.393943,-4.639386,1.4225657,-13.103138,-1.7165323,-8.650864,-3.7842572,-3.7645013,0.0024898856726888576,techno
0.34210587,[143.5546875],1861.5079990458182,0.08022438261900154,-66.42005,120.74822,-11.199689,3.067601,-0.53991944,7.000703,0.99371034,1.9916143,0.3132961,2.2381728,-1.3231035,2.1015494,1.6779518,0.002329588184864855,techno
0.34234133,[143.5546875],3100.6978912444006,0.12222715206559598,-154.61452,46.49827,2.5881727,25.91587,6.406169,10.348525,2.6020083,0.964281,-2.6310456,2.187445,-8.801192,-3.7493818,-7.0348964,0.0056380269960808835,techno
0.3347784,[151.99908088],2336.720910595112,0.10719663070820433,-94.30861,100.61202,11.015621,21.774693,-12.191266,17.71879,-1.5244163,0.3054544,12.571189,-12.77559,-4.482787,2.5948272,-3.9936464,0.0023693420036909204,techno
0.46159244,[143.5546875],2325.028484798493,0.06645764802631579,-81.979706,91.75887,12.962912,22.838718,6.6653624,11.463701,10.432356,6.483121,8.006965,1.4705353,1.4954466,0.59847397,-0.71198756,0.003738706326071847,techno
0.33210722,[151.99908088],2714.213092061327,0.09888451165828173,-97.25644,91.45441,31.393984,3.778052,9.830541,0.3930422,4.673098,-0.8448701,-0.87383634,3.6656177,-5.8603826,1.7474384,-3.4418921,0.002747054539535393,techno
0.3962192,[103.359375],2568.2197693863286,0.09313549124419504,-111.672005,82.72637,17.287418,23.765257,5.5956273,6.9895263,9.498029,1.9690406,6.6099887,-1.0454075,-4.183994,1.3628746,-2.1638901,0.0036881943711038014,techno
0.43496442,[151.99908088],2646.6251542028954,0.08807958833204334,-105.97168,75.864845,15.128064,15.930176,11.413419,7.9221873,7.502213,8.13932,5.037076,5.66633,-3.3246295,4.717817,-5.38062,0.0038991512537294793,techno
0.42332175,[143.5546875],2101.1584989895746,0.08263404302921827,-103.291046,100.562515,-3.7889915,25.288082,7.8894725,11.611139,-1.9616438,5.901039,-4.1428123,0.38917923,0.24641177,3.2498605,-2.596758,0.003323803473342407,techno
0.41127595,[151.99908088],2127.63092734743,0.09158939326141641,-68.16221,106.08879,-1.2611392,24.311792,-1.9687735,5.5187936,4.7608705,9.579463,-6.7567534,8.935495,-6.621933,1.4446194,-3.4562247,0.002718865890652566,techno
0.336345,[151.99908088],2586.6125287833124,0.13303358709849072,-102.9936,87.62805,-2.428122,29.462872,1.3191818,-0.52413476,10.575456,3.646789,-0.1380742,13.571873,-6.647161,0.9698683,-5.166155,0.002775258619747116,techno
0.3162846,[151.99908088],2637.9587416203926,0.13825388810952013,-128.97256,96.41611,5.7220554,15.289983,-9.361328,-2.6550114,6.455055,-8.1627245,-10.664492,4.136898,-15.355171,-4.142411,-9.002742,0.0026519116461458958,techno
0.35842532,[135.99917763],1523.9484144720175,0.053603984254063465,-147.88434,138.59329,-0.2351966,27.56371,14.184699,1.2222147,16.235878,-0.14816219,4.365407,13.931496,-1.210086,8.068252,1.368391,0.002891279142709649,techno
0.4438209,[92.28515625],1952.1197244835303,0.07092738668246903,-142.90787,92.518295,-12.687043,22.605541,-6.354713,6.858259,4.989093,6.2018905,2.3502514,10.348835,-0.33332705,7.006272,-1.8008088,0.0048046197582719274,techno
0.37028378,[143.5546875],2258.991186132255,0.09629042303599071,-147.97644,80.92206,-19.524387,4.4403586,-4.440029,-6.4014344,4.026456,-10.0951,-7.262171,7.8213873,-13.537726,1.0210303,-9.798591,0.0032643667618191025,techno
0.35271242,[143.5546875],2214.0649825900878,0.09513396744388544,-113.393005,103.29059,-4.136918,7.3512373,13.444677,6.777287,-2.2973588,9.113102,-10.9049635,-3.494694,3.1337783,1.8993182,-0.1294875,0.0031015973022349495,techno
0.3753283,[143.5546875],2238.3272600209402,0.11517126124709752,-99.54178,102.379486,-30.227617,13.937848,-13.935191,-3.1175122,-9.716343,-3.8967376,-12.040644,2.062596,-8.814183,5.2357235,-6.801735,0.0025234189052027478,techno
0.42236444,[95.703125],1987.04953435824,0.0713431060129644,-92.99825,97.124886,-1.2667271,23.671612,5.789584,11.293941,-1.3661647,7.8977113,-1.1798238,6.7596054,0.71341056,1.4279698,-5.0440693,0.004142622640534983,techno
0.3181433,[151.99908088],1990.3996186218646,0.08407923459268576,-107.78528,118.088936,-6.1082125,1.8377912,0.1087962,-0.07914994,-5.01188,-5.268783,-0.78791,0.7985071,0.5733104,1.2009956,-0.39720073,0.0027642867239256407,techno
0.31358865,[143.5546875],1828.2481387897608,0.07994244932759288,-102.85685,119.23376,-10.630025,25.396532,3.0607367,7.5977635,-8.297751,-4.082328,-7.852503,1.4068403,1.58087,3.839469,-0.6880004,0.00342312257614724,techno
0.39429733,[151.99908088],2118.8184396044053,0.0880410398123065,-78.43329,103.5512,-16.186964,26.915411,2.7163272,10.505294,-1.3591424,0.4303791,-6.380167,1.4272732,0.5858907,7.7530727,3.8589294,0.003329309394579112,techno
0.4329908,[151.99908088],2653.7885584077385,0.12109828511996903,-48.407696,78.38261,-12.815611,14.821333,-7.7377687,6.0337,-4.517139,3.9483912,-6.2063026,3.9036286,-3.1582665,2.6222053,-1.4599667,0.003520891026107373,techno
0.56626403,[161.49902344],1302.0023014053027,0.024144222861842105,-120.46355,127.88904,19.347324,25.710482,16.292261,15.177754,6.633954,11.262854,4.3923936,7.8729076,0.32332236,5.3948584,1.3997127,0.006637853487103139,techno
0.4485265,[151.99908088],1857.188776660726,0.07414656600715944,-157.84811,96.39425,-19.114506,20.188736,5.7866,18.463238,0.5785132,0.15034848,-5.355402,3.8367267,2.0239742,2.3101559,-11.4652,0.006207880309846652,techno
0.5407715,[123.046875],1691.2640220920825,0.0409646049003483,-190.40465,88.61729,55.971302,46.441406,12.616552,32.43603,10.407921,25.14929,13.655724,13.810647,8.361865,4.3809986,4.585164,0.004846502264524805,techno
0.5755715,[151.99908088],2554.3534551623275,0.09894989297116873,-116.6585,94.40277,19.838226,7.044879,14.704065,9.122367,4.3058834,7.8899417,4.6510115,11.157485,1.4456694,6.089118,2.380985,0.0038344763088141312,techno
0.37771887,[161.49902344],3245.7505972226763,0.21049494787635448,-111.94282,49.650856,-33.639698,8.826818,-24.189114,3.323512,-23.720964,-3.9239166,-17.623983,-5.6603975,-12.151559,-7.764681,-11.196239,0.0034009763644347927,techno
0.50688946,[99.38401442],2464.0765691211386,0.10320005623548761,-90.64872,87.01077,-5.6558466,8.724886,7.892018,-3.8987868,5.198474,-4.433572,-4.3383155,-0.8676261,-3.2415934,0.7671609,-3.2883852,0.0037759336794159666,techno
0.5782145,[135.99917763],1605.0702876889764,0.04253829152960526,-185.13414,110.77496,55.165062,32.534466,18.696213,21.527784,9.462084,12.948689,5.7032566,10.750012,1.8065789,5.687295,1.0284839,0.005756065014753166,techno
0.59968144,[135.99917763],1144.4817803107055,0.02923527295375387,-230.38124,127.970055,36.139206,33.255085,23.044674,20.229723,11.67689,12.234274,7.858121,10.759305,7.0007114,7.6698613,4.2843566,0.006088162157443071,techno
0.595021,[135.99917763],460.5717243799364,0.008629955374419504,-328.82895,120.93329,18.449345,46.54046,45.807297,34.80707,23.196417,25.875408,22.16719,20.564417,17.210737,17.117142,10.09702,0.007080725640683589,techno
0.33672667,[151.99908088],3234.271169365348,0.14743712812016255,-41.6002,60.985767,8.108446,17.861542,5.301361,3.1002352,-1.6178919,4.834098,-0.8561459,10.189882,3.5299442,7.3604145,-0.9382863,0.002659471488589916,techno
0.30352378,[151.99908088],1621.4638342112426,0.0823804542376161,-328.14462,71.83226,11.81458,-24.792799,-49.639725,-44.62038,-31.118221,-8.263199,8.778706,16.039543,8.304105,6.8083034,1.1235889,0.005971045185652888,techno
0.5751152,[135.99917763],2075.7779648146843,0.04789918125967492,-72.88545,96.36161,4.498555,20.96918,18.686913,14.994715,4.5833244,13.429669,5.8095093,9.278927,5.145571,11.2716255,1.0280628,0.0036876438126207784,techno
0.31423444,[112.34714674],2681.470679963961,0.11678576395607586,-138.56088,87.00885,1.762467,-1.0386994,-9.952803,-15.146144,-0.3460338,-11.684531,-15.016798,-3.4151359,-16.616179,-1.2560412,-4.8015223,0.0028993906490777962,techno
0.30011955,[135.99917763],3336.90032443792,0.13943679856811145,-121.175865,58.521393,47.017868,31.48487,2.2717333,7.4035306,-8.293723,1.8180544,-6.348192,11.660901,7.70282,19.031828,7.551532,0.0037419761302844336,techno
0.4944604,[135.99917763],3019.755503400693,0.12100985028057276,-237.54282,47.734615,36.354733,33.948597,16.453573,22.872433,7.869434,9.163768,2.3964655,9.003208,0.7188156,0.6558392,-4.542498,0.00649556348994649,techno
0.4940173,[135.99917763],2196.2143942439097,0.10165131276606038,-149.36635,88.07304,-11.827289,46.147247,4.0406294,18.797411,-1.3041312,3.7246442,-2.9721575,4.1705294,-0.18877834,4.694246,0.09428779,0.0021531917362930778,techno
0.34681877,[135.99917763],1056.560808344157,0.04805904423858359,-256.17276,156.08334,-19.316141,36.95017,3.3291702,8.499496,3.501725,6.2433214,8.735812,8.384751,7.089088,4.4920793,-2.0833223,0.004316192392938466,techno
0.39972082,[151.99908088],3353.972287063983,0.20597003192724458,-100.368904,27.560427,-33.827854,12.054328,-33.64611,-4.4883385,-24.088331,-6.393696,-18.676872,-9.359711,-15.205317,-10.358696,-15.66018,0.004165473666869699,techno
0.45080248,[135.99917763],2914.8798714685113,0.14745904786667957,-80.28353,65.7747,-13.437544,-1.6762147,-0.21595675,3.906899,-9.243618,-4.565913,-0.11153523,-0.11897018,-5.3128567,-2.53019,-3.662743,0.003626749264057539,techno
0.41908768,[143.5546875],2596.7386797580043,0.1062325397881192,-112.18646,75.90739,-5.9468856,9.182036,2.7328603,6.4449987,5.676388,-3.1502957,-3.1355176,4.0252295,-6.0226417,0.84794044,-5.7767124,0.004502645479438716,techno
0.420402,[129.19921875],1557.58647246775,0.05247436145510836,-174.90898,128.2119,17.17473,26.696987,16.33766,11.884697,1.436711,7.591311,-6.2212124,-5.2228956,-6.616778,-3.4828403,-6.7668977,0.006451569373256006,techno
0.46935713,[99.38401442],1560.5124559857288,0.04608777875870743,-94.99529,124.65836,0.85429984,37.80806,9.3565235,12.502047,-2.2850652,1.9251183,-2.7121313,6.188005,0.7210237,4.8484373,4.043759,0.00443562313276684,techno
0.49181125,[135.99917763],2613.610028838923,0.1036346718991873,-90.547005,69.32342,5.3317533,15.309586,3.2344248,14.017627,0.19815838,5.714961,0.15937479,5.9651737,-0.12840776,3.7801344,-0.41277432,0.004753571178989586,techno
0.6092707,[66.25600962],2492.495168488007,0.09259392233455882,-119.7922,85.55605,22.603472,27.34834,-0.27925304,15.649848,-0.9063792,5.6066923,0.5245773,3.1168408,-8.26604,1.0364558,-4.6956105,0.004999583606267278,techno
0.5847995,[129.19921875],2507.348694296649,0.05627932710913313,-148.55833,52.18912,49.730293,45.396526,20.457956,21.741348,5.8620915,18.747608,4.0347943,16.595217,4.7502966,11.873346,4.6406765,0.00518826986134472,techno
0.46770543,[129.19921875],3744.3945736379,0.18501135291698917,-433.50165,-1.6544019,-22.437197,13.460553,32.78039,40.786236,11.862639,15.450237,1.9904317,-6.8545437,-8.6944685,2.8672009,-8.603667,0.005929968573500928,techno
0.46770543,[129.19921875],3744.3945736379,0.18501135291698917,-433.50165,-1.6544019,-22.437197,13.460553,32.78039,40.786236,11.862639,15.450237,1.9904317,-6.8545437,-8.6944685,2.8672009,-8.603667,0.005929968573500928,techno
0.41951635,[151.99908088],2795.5255370385357,0.11419961179373066,-42.058018,76.11454,17.315016,17.805769,-3.5971286,12.144269,11.864968,8.125304,9.609734,8.558216,1.9644645,6.0746126,-1.1919775,0.002937946031927034,techno
0.50043523,[99.38401442],2250.8450164553974,0.08669864430147059,-93.375206,82.43581,-11.0676565,12.274542,-14.229071,1.8277804,5.5282173,-10.886782,-5.4655085,-0.43955442,-16.051804,-4.268573,-12.922817,0.003319667947923903,techno
0.3900513,[107.66601562],2967.471215427098,0.11536173628579721,-118.77675,77.455414,12.963601,16.714579,3.871867,0.7191128,9.406212,-0.054626655,2.3211927,5.431157,-5.4890094,4.9568663,-1.7472918,0.00263967265603096,techno
0.3500804,[143.5546875],2881.1775997699815,0.12833217939725233,-51.034817,71.13065,7.4845157,20.005306,-2.7079792,11.075055,-1.9226362,6.2150865,-4.050837,1.5401134,-3.5587823,1.6623354,-4.7311563,0.0034968332667839608,techno
0.5396116,[135.99917763],2440.2332511551235,0.10312711638931889,-50.521366,87.489746,-5.2482476,20.689405,7.712698,4.047627,-1.7126098,4.491389,-0.8383552,3.3764203,-4.141041,3.740091,-1.7621343,0.002590672380370064,techno
0.40560716,[135.99917763],2167.4558947570204,0.10577298096458979,-85.33283,104.34204,-13.76414,15.588397,-6.734447,-0.064131886,-2.332568,1.890367,-10.702205,0.84143215,-12.279299,-6.884563,-6.483831,0.0026138869018801107,techno
0.5556288,[129.19921875],2089.498843036439,0.06892550914280186,-105.27354,101.140205,13.1824255,27.217024,8.850092,16.407991,2.7951512,11.908534,-0.21906576,2.2666767,-2.8249302,0.69283783,0.0718106,0.004647597088447943,techno
0.5721399,[129.19921875],1919.2753207960095,0.05853592722039474,-116.29702,111.03028,18.987316,22.545382,12.9740095,18.083055,0.584616,4.4831953,-3.362937,-0.93016076,-3.2433138,0.4811583,-4.7508054,0.005354332894981392,techno
0.610576,[135.99917763],2274.008517185825,0.10088525541795666,-146.70001,87.815025,9.024608,29.890154,7.2198296,21.8462,8.746734,11.17192,9.378893,11.023669,6.8639035,5.4104853,-3.5864654,0.004802645370020526,techno
0.25549355,[151.99908088],2305.8536874662736,0.10557041227263932,-117.59786,105.44333,-8.247952,8.946828,-0.34964094,-3.897803,6.3222837,-5.0942464,0.37861383,1.38179,-15.597333,-4.3877106,-8.862901,0.0030261321414071477,techno
0.41765162,[151.99908088],2869.678312917638,0.11139804143285603,-56.2883,68.641304,8.138827,23.819227,9.209263,14.168175,1.3669302,5.5023766,1.6440197,6.784333,2.2161994,6.4074717,0.10350998,0.0026817738298289696,techno
0.37543574,[151.99908088],1871.9268285385338,0.0948656395123839,-77.63507,121.18341,-26.953094,27.640795,-16.414053,20.346292,5.9349513,9.888316,9.95692,7.959849,5.3711634,1.8410144,5.1166077,0.0025047937650987174,techno
