Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label
0.5176882,[151.99908088],2138.144345986772,0.12193549702726218,-19.165882,118.84071,-52.14489,42.70032,-21.57285,27.6777,-14.611529,27.019527,-17.12797,18.968195,-10.767422,9.388282,-4.6614876,0.0025209978,metal
0.51327485,[123.046875],2378.4924001543227,0.1412658455384764,-57.683716,101.41867,-41.490356,55.114075,-23.33916,28.144375,-12.126062,18.141897,-15.424081,11.882042,-10.801529,9.3880205,-12.276187,0.0026107735,metal
0.4573868,[117.45383523],2340.9255025807374,0.12287165264887857,-29.381208,101.87547,-29.11233,69.73011,-16.168983,19.438528,-18.33918,19.062609,-18.282995,15.279578,-8.244228,2.4893925,-14.794669,0.0029703707,metal
0.48059052,[151.99908088],2522.1247438723517,0.1385170449052591,0.25671962,94.185646,-32.401512,45.45294,-15.199275,25.886078,-12.390217,19.618542,-6.8050222,17.22498,-12.9858885,13.681323,-8.688227,0.0033813014,metal
0.4411458,[103.359375],2647.101020975536,0.1577129555781129,-46.60955,86.80201,-34.77667,49.884212,-18.167683,28.71651,-23.474312,15.655808,-8.934668,10.588919,-18.180574,12.43322,-13.548779,0.00270716,metal
0.434491,[123.046875],2629.8501440745704,0.15901012966453984,-96.319695,90.949715,-32.219547,54.32833,-23.034355,27.715986,-16.943092,21.053059,-18.197134,22.608377,-9.003789,14.271802,-10.993184,0.003008346,metal
0.5166268,[95.703125],3338.5301942115357,0.18673944436388246,22.829609,60.81942,-6.397703,53.160336,-13.251242,27.90263,-14.308226,29.683228,-17.330418,20.300093,-9.741711,17.123072,-8.250261,0.0027835274,metal
0.42156887,[117.45383523],1988.3335983380546,0.09239202677880898,-129.66246,104.03299,-26.97075,68.23634,2.4252663,22.584345,-12.082626,17.048145,-5.671186,13.662889,-2.7942126,5.3808393,-2.997645,0.004421508,metal
0.45603952,[151.99908088],1443.8328603987698,0.046537772500966745,-90.71683,128.03282,-34.72987,73.73097,4.3483534,28.08752,-0.521448,17.3454,4.391154,12.304352,2.2642078,5.675272,-6.7603726,0.0034403794,metal
0.42690107,[89.10290948],2141.580203124421,0.08463503903228925,-93.54413,100.64616,-23.339111,52.490635,-7.746713,39.590942,-7.766726,26.725874,-12.482563,11.733807,-10.551813,23.023441,-9.955353,0.002607348,metal
0.3801425,[92.28515625],2323.601876230782,0.1200435487964037,-96.652916,101.72488,-16.835794,47.300335,-27.080929,28.283823,-17.181023,21.641132,-17.88522,7.021394,-14.604523,15.221766,-16.001877,0.0025751865,metal
0.341978,[117.45383523],2090.1932438829335,0.09328588735015468,-67.92382,108.93854,-33.82898,50.489887,-21.362123,21.491247,-14.870391,11.620577,-19.260174,10.526651,-13.919647,5.5538163,-14.430823,0.0025026626,metal
0.44442052,[172.265625],2644.877602537062,0.1416087375531709,-105.01983,80.71132,-28.524954,66.808876,-20.705503,29.117426,-9.36118,22.350224,-12.045787,13.597408,-14.733175,11.056683,-15.270408,0.0024662449,metal
0.40696466,[161.49902344],2707.0187382903955,0.16082730628866976,-104.72376,87.753716,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189,0.0027027938,metal
0.5292955,[151.99908088],2446.248861797538,0.12111678569702243,-35.46846,94.10064,-24.217218,43.31534,-16.380928,29.513052,-5.864533,28.445436,-13.962112,13.745398,-9.199171,15.588234,-8.49749,0.0031521872,metal
0.51835114,[161.49902344],2493.5070129592464,0.12817326167343387,-51.620953,86.17162,-20.278296,59.064,-10.875286,27.535135,-11.259489,23.944517,-11.562588,13.299591,-9.01621,13.918654,-10.735528,0.0041520824,metal
0.4918601,[112.34714674],1983.7751575084244,0.08622601266434649,-82.13019,98.281494,-16.521843,68.43462,1.4349229,29.857725,-5.2819605,24.396568,-10.477876,14.397421,-7.896055,10.021555,-8.499246,0.003152717,metal
0.51048833,[151.99908088],2241.1592830281,0.11569735474671307,-95.38948,92.07625,-28.034975,52.784756,-3.020198,25.395441,-6.132024,20.092926,-10.223895,12.403391,-8.271537,11.690027,-9.267028,0.0062216115,metal
0.51625395,[143.5546875],2375.3719707454475,0.10796566850348027,-66.68023,88.369576,-27.548222,53.182358,-9.191762,27.966816,-8.108185,26.2966,-8.240403,12.689763,-7.1285152,13.682774,-8.3691435,0.004344282,metal
0.32904342,[123.046875],2133.3521515473035,0.09779937342904099,-159.48033,104.85739,-10.333498,34.647846,-4.978135,26.803732,-21.9402,23.42468,-14.025368,19.575533,-8.296037,9.729553,-10.074868,0.0039266082,reggae
0.349065,[151.99908088],1638.9307245186242,0.06396975299690642,-190.9372,127.41596,-3.7882683,26.704464,-12.820788,23.924116,-8.222865,9.962504,-12.229613,13.450587,-7.066006,1.6455318,-14.528188,0.004823728,reggae
0.37839314,[103.359375],1796.8948919886877,0.07510279207753287,-189.09105,110.86749,2.9827712,48.36251,-6.4262414,20.728699,-12.56162,15.884039,-13.630971,9.418686,-8.044496,8.090904,-10.641823,0.004780655,reggae
0.39144024,[143.5546875],1923.603059591631,0.08490731341840681,-201.19154,104.146736,-15.439406,30.81282,14.260963,31.42331,-7.8610983,17.967077,-4.053848,16.94223,-11.208057,12.122964,-5.282073,0.0053971317,reggae
0.4018569,[123.046875],2009.7625946802295,0.08445301926237432,-175.57849,104.87788,-15.688772,27.520798,-8.110774,24.028858,-10.312878,18.851534,-8.380903,11.850701,-7.579116,12.561645,-6.039826,0.005080566,reggae
0.36483973,[161.49902344],1798.3807585425818,0.0730159845079273,-176.76518,116.84068,-21.308065,38.76341,-5.4505625,26.620836,-8.181731,15.778048,-10.484447,11.044603,-10.051371,9.914849,-3.2497032,0.004013766,reggae
0.34250066,[75.99954044],1417.9574886379262,0.06082141519238206,-207.39706,134.70505,-9.09317,38.44704,6.303592,22.595772,-8.299388,16.295506,-8.471838,4.1403346,-4.3538995,6.340493,-6.9138722,0.0047457153,reggae
0.38601115,[151.99908088],1754.1768111795132,0.07387510271655066,-192.26941,116.4957,-10.950728,29.891136,-0.65965116,21.443464,-11.864701,18.65121,-13.07924,14.465653,-7.3812265,4.820051,-2.81011,0.0042204233,reggae
0.36883888,[95.703125],1691.3385554367244,0.06943789878190255,-194.54175,118.60043,-6.408213,40.801094,-3.2935107,25.461584,-9.303606,11.395714,-6.1569276,15.344735,-5.1625943,5.759956,-6.2791595,0.004348366,reggae
0.38306823,[161.49902344],1609.8372860104514,0.06057066596577726,-232.50473,131.2295,2.6469772,18.397951,11.315558,22.92844,-10.467937,16.771238,-15.256651,15.530609,-8.389645,8.022548,-3.7816064,0.0046756756,reggae
0.2949157,[117.45383523],2149.1587886569278,0.10275318119199536,-233.64262,87.52444,-22.214462,52.048756,-8.575607,24.966368,-18.236242,1.8883245,-9.132005,-0.22732617,-17.069843,-3.0311315,-9.793287,0.003493398,reggae
0.41851023,[123.046875],1995.2769651140734,0.07027624709976799,-198.73212,102.408325,-9.996929,30.804916,-3.2927678,20.279371,-5.631608,28.096033,-11.504986,18.203848,-7.3605947,12.280453,-4.3624167,0.0048952205,reggae
0.4272126,[129.19921875],2300.04288038141,0.11374762845610982,-191.19943,96.34123,-17.658962,24.837395,-0.889669,26.334473,-12.93426,19.635569,-9.790512,16.973425,-8.587678,11.4229355,-8.202379,0.0041980287,reggae
0.36232552,[123.046875],1608.5066742460235,0.07061687330819799,-206.51552,122.598175,-0.57659143,29.354094,10.233527,28.23236,-9.929435,13.371487,-8.455472,11.285515,-7.2900777,7.07311,-10.346017,0.0043245703,reggae
0.3950728,[129.19921875],1716.0497964664391,0.06409059599767981,-209.5813,105.26066,2.5705209,34.898067,15.326888,25.199398,-6.063227,18.243076,-5.0739202,8.950725,-1.018621,8.250103,-4.0277166,0.005193638,reggae
0.35863972,[129.19921875],1923.1216152231768,0.06818641845514307,-157.81721,109.850296,8.465338,41.79409,5.1190033,25.75197,-12.951751,22.064224,-15.503764,14.367301,-11.917588,11.595213,-10.627038,0.0041298703,reggae
0.41946858,[143.5546875],2118.551041160394,0.07924770700406032,-76.086586,101.112076,-11.623927,46.250248,-11.212149,31.397367,-9.473126,22.47439,-16.812243,15.9744,-9.512783,11.821731,-7.8461676,0.0048123496,reggae
0.42588738,[129.19921875],1803.9538105585716,0.07795204345514307,-154.80096,110.02115,-18.445381,36.652046,0.5233884,31.578094,-10.432264,18.818373,-7.174978,13.144798,-5.248939,8.900309,-6.7106643,0.004406063,reggae
0.39474428,[151.99908088],1907.6056942036873,0.07740447360788863,-170.86713,107.73833,-1.7606595,46.446262,-0.19452462,24.93753,-10.676094,18.083887,-10.79039,11.160347,-7.255222,6.2078676,-6.469771,0.004622744,reggae
0.3940254,[143.5546875],1754.0198285353752,0.0712822650812065,-184.58188,106.214096,4.000761,38.70891,8.411526,30.4512,-3.3438368,20.298872,-1.5424036,15.91683,-6.5128145,13.191903,-1.7114568,0.0049414304,reggae
0.37086093,[129.19921875],1637.6883378852463,0.056755803485112145,-177.70435,113.62593,2.3215327,35.830685,1.597782,34.69096,-8.738595,16.286312,-9.326431,14.186765,-2.0729208,13.133845,-7.250175,0.00435998,reggae
0.39010885,[151.99908088],2006.8493639042415,0.09282441814095127,-88.075615,109.439316,-25.164967,40.39529,-8.778365,24.714594,-11.52563,18.510263,-8.291809,17.030918,-8.433278,9.799046,-12.903516,0.0029800204,reggae
0.45550504,[151.99908088],2059.02477480452,0.07230036736272236,-91.45285,98.79366,-23.196144,46.873005,-6.847095,29.29433,-9.957948,25.666126,-10.203301,19.623264,-8.207199,13.411509,-6.494058,0.004600353,reggae
0.42854872,[129.19921875],2354.8865441845633,0.12024747136020882,-161.77791,78.69161,-19.243172,55.110035,13.188936,30.961428,-7.0107627,24.295376,-12.827424,21.51842,-13.527458,12.775019,-7.452332,0.0049160603,reggae
0.34880447,[135.99917763],1811.4103936654164,0.07214969124613302,-169.15335,110.46,-8.5762,43.884247,0.2749698,26.637419,-14.368152,13.034431,-11.149249,8.130109,-7.6929665,10.910651,-8.175924,0.0052401684,reggae
0.36245447,[123.046875],1708.9705332649198,0.07374708466260634,-177.28357,110.989265,-15.664685,36.767456,0.053476803,24.45962,-3.7588267,18.421553,-3.356894,13.789159,-2.092428,8.603011,-5.9429135,0.0050181923,reggae
0.40282327,[135.99917763],1840.8628555568264,0.07454389319895592,-171.62009,99.35643,-8.280707,49.61246,1.0821391,31.125254,-7.139069,15.894791,-1.364951,12.743275,-5.194913,11.808011,-5.326039,0.0046138735,reggae
0.40394077,[135.99917763],2086.3916625200486,0.08734909730278423,-177.5211,89.96064,4.589545,40.16102,0.16618758,23.184372,-9.906549,12.780389,-7.3078594,18.747253,-5.7444153,6.1223145,-9.91866,0.004915566,reggae
0.48743895,[78.30255682],1640.7106468821482,0.06780765117459396,-256.234,104.23235,-7.2694902,56.268616,11.037997,27.324654,5.8307714,17.782099,-1.2737304,14.674843,-3.46669,10.861863,-2.4603555,0.0061919894,reggae
0.4288488,[151.99908088],1585.361927340042,0.04365755510440835,-202.04497,111.10007,8.902879,51.81522,1.3010834,30.039171,-4.5082717,22.444958,-7.1422415,11.495427,-4.753539,10.595638,-2.6359422,0.0054606544,reggae
0.48783135,[75.99954044],1814.1339363070715,0.07047110643851508,-239.293,98.96103,19.215805,50.779667,2.8353832,32.239788,-1.4994842,16.72849,-7.4477024,16.716438,1.5062196,16.054792,2.8095517,0.0058430578,reggae
0.4902203,[161.49902344],1579.8511126280443,0.05865832547853828,-226.43794,103.31865,0.117670305,43.95405,10.618828,35.184147,8.423489,21.13107,-3.3074749,15.531951,-3.0139623,11.09414,1.7773502,0.0054888013,reggae
0.48684177,[151.99908088],1510.7924591573858,0.06583149047757154,-243.82346,123.33697,-15.560958,38.889877,6.496988,25.511036,3.0384357,17.18275,-0.21878767,8.984407,-2.4903076,6.765832,-3.4475503,0.005021293,reggae
0.44669583,[89.10290948],1615.8305954532223,0.059114130172080434,-249.37836,111.5012,11.24206,41.338905,-2.8823273,34.554188,0.42828354,22.32778,-9.970538,10.225955,-2.7978456,8.755895,-1.4459752,0.006005293,reggae
0.47053486,[184.5703125],1291.4990686418096,0.04460126341357309,-238.91705,132.3233,-0.101722054,41.223972,2.4205303,19.089252,7.9586987,19.93688,-0.6286661,11.0968075,-1.7136848,9.941104,3.0233517,0.0058183325,reggae
0.4584854,[107.66601562],1699.3251213149977,0.06128250676720804,-223.38548,114.23247,-4.411992,40.19879,-5.0810466,24.666904,0.72012746,17.04557,-2.362455,11.148087,-3.0845997,6.1236105,-5.687237,0.0057477495,reggae
0.43461856,[86.1328125],1811.1579026505945,0.0592051400570379,-236.64937,91.689575,1.8816684,45.46816,1.2822022,32.26184,9.05218,19.610588,-5.054306,10.958242,-4.0026364,7.5312138,-0.33062664,0.0056101144,reggae
0.5179426,[151.99908088],1709.7371262036543,0.06325753456109823,-242.43837,98.31112,-3.823008,46.033688,3.2677617,29.203756,8.860404,26.992907,4.7140493,13.135102,-0.6497432,12.060079,3.0021524,0.006919309,reggae
0.37388393,[95.703125],1701.0178296815602,0.06552258555684455,-239.98526,108.75726,-8.204985,32.188335,-8.809303,18.63971,-4.6758165,15.522416,-3.7181525,14.518621,-4.797607,6.4072766,-2.9404187,0.006179981,reggae
0.5075825,[151.99908088],1312.5009449202728,0.025934796137857694,-300.45297,99.25205,53.02273,43.22858,18.889395,24.840748,-7.9489493,22.167065,1.7830725,24.789507,8.392867,20.708576,2.8050349,0.0067717778,reggae
0.30251363,[92.28515625],2032.5080275306436,0.1010474067092034,-296.14597,93.16974,-31.418371,29.494474,-18.943125,1.9469985,-19.490215,-6.23907,-24.016157,-7.1000195,-14.198104,3.2807307,-10.582574,0.004493466,reggae
0.37377307,[143.5546875],1930.4048085685063,0.05900574910576179,-177.4196,89.655815,9.641184,65.465866,-0.99790895,15.532966,8.030997,16.351896,0.27241847,2.6379747,2.8926406,0.6466755,2.585583,0.0042414735,reggae
0.433583,[123.046875],2479.991063724072,0.105634531491686,-174.87035,79.32584,-24.305243,17.970098,24.484268,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253922,-2.3426092,0.004149694,reggae
0.3347475,[151.99908088],1484.7799129182074,0.0760128909271075,-164.63867,142.70457,-41.48605,41.21754,16.174034,-5.580434,7.6316433,5.6135707,0.7995732,-10.474629,-2.3371587,-0.4905388,-3.068359,0.003772958,reggae
0.44921467,[172.265625],2455.426131281741,0.08757227921983758,-104.17264,83.90962,18.852966,28.91025,10.622362,9.324545,9.320573,6.528051,3.003524,2.485452,2.7980237,-0.19782683,3.1041365,0.0047017275,reggae
0.45771417,[161.49902344],4281.984674096292,0.2237736701227765,-120.34942,16.420616,25.026825,37.238605,9.279794,13.024576,3.2330549,5.978342,4.086191,1.715049,1.9000334,2.6751618,2.0213578,0.004834195,reggae
0.32443446,[172.265625],2322.2154852399008,0.08096405524941995,-169.06036,79.51624,15.2223425,42.739277,7.678777,17.028755,-5.9828863,0.53912115,0.05804505,-0.9593687,0.8281724,-1.5911511,-2.8918555,0.0034015242,reggae
0.3424769,[143.5546875],2478.0490603630687,0.1149432188950116,-140.33403,69.64921,-9.967759,52.151146,3.2525928,4.558453,-3.4963846,2.917758,-6.5630164,-2.6553156,-1.7345277,-6.9452724,-5.833263,0.0037413293,reggae
0.39010614,[89.10290948],2673.223822306729,0.11116763038959783,-123.69994,66.21,8.186225,49.73067,8.53451,25.871931,-5.3876905,12.882779,-2.5431159,6.808867,-3.566336,7.6386366,-2.051774,0.003887102,reggae
0.3696335,[95.703125],2322.240523866596,0.08068951505703789,-121.542076,89.58558,23.789015,32.782005,8.866974,-2.6041195,6.634385,1.7822745,-2.9385774,-3.0915277,-0.6919334,-5.426301,-6.5422583,0.004793828,reggae
0.46031705,[95.703125],2955.030353182864,0.12703658219740913,-104.97809,66.42009,-2.3114858,24.598465,8.404793,6.762863,1.6792358,5.1807957,1.047926,2.1903608,2.9473705,4.5740833,4.200725,0.0047978,reggae
0.56971246,[86.1328125],4274.292786512983,0.27463082463263727,-154.95241,-1.4715774,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.496805,9.778132,10.906737,2.1772597,0.0048835664,reggae
0.5020346,[99.38401442],3289.1034005754636,0.1340670014017788,-85.34023,60.93964,34.79256,19.793852,16.717466,7.9690657,9.30231,11.351191,1.3844682,-0.083008476,6.4046226,3.6226323,5.658961,0.003692678,reggae
0.46929753,[75.99954044],2004.6584158276357,0.08975349538379737,-251.33118,105.8357,2.1622968,32.47585,16.535751,8.277351,10.350331,5.496451,0.8677846,8.342783,-0.62853765,9.887255,-1.8475658,0.0051380065,reggae
0.39642534,[143.5546875],2542.483268553463,0.10157722774071926,-182.2128,83.503174,4.883158,12.692699,30.064579,17.202955,6.1048517,7.6960196,7.1469874,8.881941,-2.1440816,5.7184424,1.4553062,0.0052220486,reggae
0.46179655,[129.19921875],2525.5469562709054,0.08219627622293117,-130.38496,84.30336,29.343412,23.83001,8.26928,13.85476,2.2300909,2.928923,2.5831263,0.09724995,2.3351214,2.7418041,3.7526884,0.0036060286,reggae
0.37048212,[161.49902344],2173.8734628702273,0.08315697807907967,-162.50012,98.50553,-1.639287,20.811337,12.054913,11.739406,6.0876856,4.9532595,1.6935803,3.045784,-0.85816646,4.114119,3.4215343,0.004065564,reggae
0.37315038,[95.703125],2169.6559456996456,0.07884288295146945,-177.44118,98.32117,14.729943,21.141994,14.945246,10.197005,4.980917,0.84408003,4.833774,6.8653493,3.542343,-0.3503009,0.57976705,0.0044360543,reggae
0.3717509,[123.046875],2631.1187832454702,0.11195424279775715,-169.36552,83.94522,11.218591,12.120247,21.056637,9.510337,0.9373276,2.19974,0.8741441,1.6558639,-0.40982696,0.7329441,-4.7800174,0.0047847065,reggae
0.37586,[151.99908088],2671.481384342479,0.11736196708236658,-93.51898,80.19957,-0.32109222,15.24674,4.335902,9.050054,1.6788756,2.5456696,-4.296264,0.9993399,-1.6968484,-2.997322,2.2623456,0.0040514595,reggae
0.29922843,[112.34714674],2395.5102135646594,0.11850204526778808,-301.4973,77.235374,-13.607269,39.30776,1.6184665,16.896568,-7.250595,-3.6030784,1.1652856,-3.2659786,-8.429975,-3.6008189,-2.6064856,0.0034966394,reggae
0.39559025,[92.28515625],3123.715745645115,0.13354284488592422,-74.10668,57.996204,9.13596,29.254284,12.531282,-0.18686548,0.15999462,1.3688498,-5.08951,1.3554951,2.8467238,-1.5618768,0.8844494,0.0036071949,reggae
0.44493183,[151.99908088],2112.968318838473,0.06084407325502707,-265.6985,80.639626,9.737633,36.647453,27.827784,12.086293,15.0113535,15.11303,6.5591526,6.282747,7.484471,5.6436505,4.3488317,0.005112804,reggae
0.4161064,[184.5703125],1910.8838166956766,0.08333522150522042,-168.58931,109.539154,-20.654816,38.94365,7.9577336,0.3369375,6.0480947,4.082806,-1.3642377,0.12043596,0.24269429,0.34731227,5.3022566,0.00408791,reggae
0.41679054,[172.265625],3094.4494679187587,0.10086425403615623,-70.077705,54.365875,15.58782,19.808748,27.015232,13.240907,0.6896495,10.069889,6.68256,-0.30866414,2.969903,6.0213785,1.0961132,0.0038745778,reggae
0.37600246,[89.10290948],2081.187059476724,0.08282126111755607,-66.108925,97.88381,-18.831675,26.931944,14.003508,6.0077677,9.44209,10.566116,-0.14225954,8.125619,10.533844,8.000866,3.8141556,0.0048163603,reggae
0.38917026,[161.49902344],1629.2960017192215,0.06708825768561485,-147.10289,120.109085,-21.602928,39.639435,6.9424305,15.083756,-1.0146863,15.940521,2.5470617,4.496182,0.015698355,4.326937,4.6409745,0.004417364,reggae
0.39627618,[83.35433468],1728.9380569839393,0.06046832704949729,-132.95634,117.10542,-2.7939985,22.53291,25.91547,0.28717512,13.512288,3.4034061,4.527343,0.5465051,-0.069268554,5.095457,-0.15438722,0.0038809073,reggae
0.35851368,[135.99917763],2104.695061638517,0.07783120045436968,-194.7791,83.05221,-0.7635784,32.33564,2.8098266,23.164373,2.9725363,14.224822,8.545868,10.442086,7.072537,8.81152,1.4220294,0.0043490697,reggae
0.3625805,[143.5546875],2460.5870773027177,0.08037456798627224,-142.86499,83.64267,21.931343,33.857204,4.630733,4.1718545,1.952955,21.814587,-5.948423,0.49807543,17.418322,-11.428199,10.545863,0.0042342623,reggae
0.38070273,[172.265625],2288.627178100081,0.060985686146558395,-136.7909,75.6045,-5.326231,23.456251,0.77529633,12.287903,4.4736085,5.164087,-0.062544346,9.0365505,4.8868027,2.3323922,5.4959455,0.0036961602,reggae
0.40905726,[143.5546875],3109.7327645271375,0.12158920630317092,-141.76859,44.183735,21.72969,43.29263,21.732172,11.185505,3.5456061,15.014226,-1.7388556,6.430995,6.9139385,0.7089671,3.9630044,0.0050210315,reggae
0.43283853,[112.34714674],3089.7484730911488,0.13615569714327147,-94.26048,68.1341,4.029074,7.6326213,12.799715,-3.1867485,-3.9116669,3.8171222,-6.116798,-0.35358283,0.32772845,-4.678538,-3.0110476,0.004900738,reggae
0.44956988,[83.35433468],2152.9019278799583,0.05103162159222738,-105.91556,88.01672,19.373737,30.624731,10.023094,18.013231,3.6694536,8.916311,5.8173366,8.875632,5.66506,10.551832,5.903659,0.0030610468,reggae
0.45458713,[172.265625],2148.49442922645,0.05099348052010828,-105.895134,88.19101,19.303364,30.587206,10.000641,17.935596,3.6842966,8.918493,5.854395,8.842855,5.6089683,10.507835,5.9251924,0.0030613728,reggae
0.38971883,[143.5546875],2481.5194522237502,0.13501222024845322,-63.820232,88.242676,-27.582493,18.598444,-3.5857682,5.2034063,0.98859847,8.044874,-4.4020996,2.272666,4.1477814,-2.2037783,10.268399,0.003309191,reggae
0.4406299,[161.49902344],2456.3701094702765,0.08823842626160093,-105.702126,76.071304,19.506235,36.742977,3.7592547,11.673694,0.07490076,7.1031666,7.6822886,10.456472,0.98060775,-2.1891124,-1.5151198,0.0056958566,reggae
0.39561218,[143.5546875],1778.172233591523,0.06088825647718484,-151.81317,105.13033,-6.1609178,47.94136,11.341761,15.082948,11.639795,6.6186438,6.823285,2.3987532,-1.034365,-0.21745536,-0.6371479,0.003933727,reggae
0.4528188,[161.49902344],2316.9096279606247,0.09374924473124517,-175.51059,78.04632,-2.5339332,52.855835,15.844185,24.74445,5.298902,8.6599865,6.651282,9.80003,-3.353283,4.116687,2.3600361,0.0043676193,reggae
0.47634947,[151.99908088],3002.6481938382785,0.1863670968677494,-155.62473,57.045925,-35.298454,33.2946,-14.18707,25.263502,2.5250757,4.2506313,8.485698,4.57216,2.8271403,2.5807753,2.8258266,0.003883692,reggae
0.47689044,[99.38401442],2539.081379106247,0.09429756984725444,-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.2471,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221,0.004486794,reggae
0.47341308,[99.38401442],2566.857509437963,0.09938166147041763,-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,0.0043932507,reggae
0.47341308,[99.38401442],2566.857509437963,0.09938166147041763,-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,0.0043932507,reggae
0.3266675,[129.19921875],1366.6849879747774,0.0711814367024362,-285.87192,138.68126,19.889305,35.23311,-8.018051,7.0739436,5.4022317,-3.2044294,-1.1590017,3.1945817,1.4917812,-4.045572,-6.3234906,0.0029818728,reggae
0.3225547,[198.76802885],1788.5211001813198,0.07597437222061099,-150.91212,111.7623,2.9338331,42.72235,-3.5816023,15.140649,3.4474072,0.1941399,-4.7153597,3.853786,-0.88617676,-5.347799,0.6896017,0.003935442,reggae
0.39593342,[86.1328125],1797.2434967059141,0.0993631573859242,-175.1141,116.63851,-55.121067,59.895454,1.9730686,1.0933509,14.589569,-3.2228153,2.7886486,5.7000294,-1.8436575,7.875683,0.40088838,0.0043062344,reggae
0.6636519,[129.19921875],4435.732059302078,0.26014779098994584,42.091446,37.40042,-7.90959,4.485742,8.942607,3.5316231,3.0874794,1.6347407,6.2700963,1.8271873,-0.5557452,-0.3981797,1.627477,0.003457598,reggae
0.38774246,[83.35433468],3296.462832779134,0.12183240284222738,-110.21196,48.556263,29.646896,18.435993,-0.46312666,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949833,-0.67925465,0.5426739,1.9057006,0.004966201,reggae
0.37554902,[107.66601562],3880.9607426552216,0.18918764803267596,-75.25609,44.865067,10.096427,1.1540514,1.1483593,-3.1336844,0.13224773,0.05679195,-3.4559073,0.10516608,-1.929706,-2.3094442,-0.06527593,0.0040136045,reggae
0.36970556,[151.99908088],1052.543425045613,0.038035334493426144,-194.36122,157.1069,-14.131716,44.067635,3.4900806,17.45554,2.9821825,5.8288302,3.0098605,1.0710149,2.5813632,0.79855055,0.65093654,0.0052133976,reggae
0.46993378,[151.99908088],2868.345135224565,0.13065696297370458,-127.3255,65.99195,4.441192,30.03376,16.642286,16.512138,-6.404064,15.292219,4.6115885,5.086445,5.585365,-0.78358966,6.0552444,0.004347353,reggae
0.39783058,[143.5546875],2314.083798452271,0.12383575321442382,-159.94904,92.831566,-28.738466,31.430214,-6.613219,12.648388,0.8581188,10.94528,-2.0855348,3.6626525,3.568859,0.32369548,8.55835,0.0034010743,reggae
0.39888984,[143.5546875],2170.387167840117,0.11999294578982986,-138.14923,101.4922,-35.34274,36.134857,-9.498246,14.763237,-0.23156776,11.520837,-2.1008186,3.4033105,4.196897,0.13718973,9.018027,0.003316575,reggae
0.3708234,[89.10290948],2109.798559689395,0.0892859840245553,-147.46721,113.253334,-6.285357,9.108814,24.549637,-9.7793,13.131395,-1.9983362,-2.7058117,12.224996,-4.1247916,-1.0217457,1.9693737,0.003994705,reggae
0.36566657,[129.19921875],2022.4897300831608,0.09561853489945862,-97.79847,108.82947,-24.920456,21.306019,12.562689,7.7732735,-3.2863526,3.5319328,0.68951005,4.19419,-9.668842,4.2639046,2.458041,0.003041421,reggae
0.42451566,[123.046875],2617.1778006286586,0.1031685790071539,-69.06215,79.14716,13.084549,29.383541,0.2798948,4.15481,-0.44261524,0.17704034,2.803924,0.6051489,-2.8017468,-0.5161708,-3.1838446,0.003829197,reggae
0.4163614,[89.10290948],1630.16101822981,0.0796547968629157,-166.97626,116.626755,-44.220535,70.51435,2.3173788,16.009483,12.503331,4.093497,5.321485,4.5174103,7.2984114,7.585032,2.9087098,0.0040845005,reggae
0.27205926,[161.49902344],2007.0624463203942,0.09398639912026295,-142.80992,103.12614,-15.227189,38.256912,-13.002163,2.7503061,-1.6656563,-3.4389293,-4.4527035,-9.288576,-10.127065,-2.1181872,-4.4648905,0.0026937963,reggae
0.41016173,[123.046875],2026.4167424052794,0.0648337804524362,-134.61238,93.53314,8.519338,34.867107,3.2853146,15.506227,4.967833,8.540956,-1.2959113,2.727689,5.071606,11.859678,4.4144607,0.0047459914,reggae
0.43115166,[117.45383523],2467.1929456866374,0.13959632395591648,-67.11288,80.68692,-43.87355,57.721367,-12.790038,33.588192,-7.73336,14.119094,-1.2372346,7.4127393,-2.0441523,6.0994887,-6.627344,0.0036739863,reggae
0.38743302,[123.046875],1996.329188697747,0.09022025147428461,-116.62627,109.25263,-23.163752,40.67948,-11.888837,23.152943,-15.409277,15.1249895,-13.522578,12.695887,-10.871556,8.497991,-11.577596,0.0032662507,rock
0.36540443,[151.99908088],1529.2908080956652,0.05495977438611756,-111.25285,134.15211,-24.65805,41.54234,-3.0750806,28.475191,-10.59955,14.917008,-14.410271,8.844091,-4.5479774,9.940146,-4.680241,0.003437112,rock
